,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,TypeBroker,BrokerName,DR,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime
11986,2022-06-28 06:20:20.799000,2022-06-28 06:20:20.799000,2022-06-28 06:20:20.802403,0.0,3.403,3.403,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11987,2022-06-28 06:20:20.907000,2022-06-28 06:20:20.907000,2022-06-28 06:20:20.910403,0.0,3.403,3.403,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
11988,2022-06-28 06:20:21.797000,2022-06-28 06:20:21.797000,2022-06-28 06:20:21.800402,0.0,3.402,3.402,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11989,2022-06-28 06:20:21.908000,2022-06-28 06:20:21.908000,2022-06-28 06:20:21.911403,0.0,3.403,3.403,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
11990,2022-06-28 06:20:22.798000,2022-06-28 06:20:22.798000,2022-06-28 06:20:22.801403,0.0,3.403,3.403,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11991,2022-06-28 06:20:22.910000,2022-06-28 06:20:22.910000,2022-06-28 06:20:22.913402,0.0,3.402,3.402,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
11992,2022-06-28 06:20:23.798000,2022-06-28 06:20:23.798000,2022-06-28 06:20:23.800402,0.0,2.402,2.402,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11993,2022-06-28 06:20:23.907000,2022-06-28 06:20:23.907000,2022-06-28 06:20:23.910402,0.0,3.402,3.402,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
11994,2022-06-28 06:20:24.798000,2022-06-28 06:20:24.798000,2022-06-28 06:20:24.800429,0.0,2.429,2.429,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11995,2022-06-28 06:20:24.908000,2022-06-28 06:20:24.908000,2022-06-28 06:20:24.911430,0.0,3.43,3.43,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
