2022.03.18,10:30,1.10641,1.10703,1.10528,1.10568,654
2022.03.18,11:00,1.10571,1.10598,1.10496,1.10496,548
2022.03.18,11:30,1.10503,1.10508,1.10308,1.10376,586
2022.03.18,12:00,1.10382,1.10407,1.10356,1.10391,449
2022.03.18,12:30,1.10398,1.10398,1.10206,1.10216,465
2022.03.18,13:00,1.10221,1.10322,1.10158,1.10298,476
2022.03.18,13:30,1.10291,1.10356,1.10147,1.10196,640
2022.03.18,14:00,1.10201,1.10237,1.10036,1.10043,725
2022.03.18,14:30,1.10046,1.10252,1.10027,1.10239,602
2022.03.18,15:00,1.10247,1.10428,1.10239,1.10276,1043
2022.03.18,15:30,1.10273,1.10323,1.10236,1.10287,540
2022.03.18,16:00,1.10291,1.10378,1.10261,1.10291,505
2022.03.18,16:30,1.10297,1.10526,1.10266,1.10476,1165
2022.03.18,17:00,1.10472,1.10708,1.10416,1.10596,1040
2022.03.18,17:30,1.10601,1.10663,1.10578,1.10598,416
2022.03.18,18:00,1.10602,1.10608,1.10501,1.10548,314
2022.03.18,18:30,1.10543,1.10632,1.10536,1.10576,292
2022.03.18,19:00,1.10582,1.10588,1.10416,1.10441,421
2022.03.18,19:30,1.10438,1.10486,1.10416,1.10478,277
2022.03.18,20:00,1.10472,1.10558,1.10458,1.10546,264
2022.03.18,20:30,1.10553,1.10557,1.10466,1.10517,287
2022.03.18,21:00,1.10513,1.10528,1.10466,1.10477,135
2022.03.18,21:30,1.10479,1.10501,1.10476,1.10490,189
2022.03.20,23:00,1.10501,1.10567,1.10427,1.10520,302
2022.03.20,23:30,1.10517,1.10537,1.10429,1.10440,145
2022.03.21,00:00,1.10448,1.10466,1.10426,1.10447,168
2022.03.21,00:30,1.10439,1.10458,1.10408,1.10417,120
2022.03.21,01:00,1.10412,1.10468,1.10367,1.10426,226
2022.03.21,01:30,1.10432,1.10472,1.10411,1.10447,118
2022.03.21,02:00,1.10442,1.10528,1.10436,1.10501,215
2022.03.21,02:30,1.10498,1.10502,1.10441,1.10441,161
2022.03.21,03:00,1.10446,1.10498,1.10426,1.10473,167
