time,O,H,L,C,volume,Diff_CO,Growing
2002-05-07T09:00:00.000000000Z,1.4681,1.4681,1.4681,1.4681,1.0,0.0,1
2002-05-08T09:00:00.000000000Z,1.45585,1.45585,1.45585,1.45585,1.0,0.0,1
2002-05-09T09:00:00.000000000Z,1.46,1.46,1.46,1.46,1.0,0.0,1
2002-05-10T09:00:00.000000000Z,1.4639,1.4639,1.4639,1.4639,1.0,0.0,1
2002-05-10T21:00:00.000000000Z,1.4638,1.4638,1.4638,1.4638,1.0,0.0,1
2002-05-13T09:00:00.000000000Z,1.4567,1.4567,1.4567,1.4567,1.0,0.0,1
2002-05-14T09:00:00.000000000Z,1.4503,1.4503,1.4503,1.4503,1.0,0.0,1
2002-05-15T09:00:00.000000000Z,1.4606,1.4606,1.4606,1.4606,1.0,0.0,1
2002-05-16T09:00:00.000000000Z,1.4565,1.4565,1.4565,1.4565,1.0,0.0,1
2002-05-17T09:00:00.000000000Z,1.4582,1.4582,1.4582,1.4582,1.0,0.0,1
2002-05-19T09:00:00.000000000Z,1.4581,1.4581,1.4581,1.4581,1.0,0.0,1
2002-05-20T09:00:00.000000000Z,1.4584,1.4584,1.4584,1.4584,1.0,0.0,1
2002-05-21T09:00:00.000000000Z,1.4599,1.4599,1.4599,1.4599,1.0,0.0,1
2002-05-22T09:00:00.000000000Z,1.4589,1.4589,1.4589,1.4589,1.0,0.0,1
2002-05-23T09:00:00.000000000Z,1.4551,1.4551,1.4551,1.4551,1.0,0.0,1
2002-05-24T09:00:00.000000000Z,1.4573,1.4573,1.4573,1.4573,1.0,0.0,1
2002-05-27T09:00:00.000000000Z,1.4571,1.4571,1.4571,1.4571,1.0,0.0,1
2002-05-28T09:00:00.000000000Z,1.4591,1.4591,1.4591,1.4591,1.0,0.0,1
2002-05-29T09:00:00.000000000Z,1.462,1.462,1.462,1.462,1.0,0.0,1
2002-05-30T09:00:00.000000000Z,1.4652,1.4652,1.4652,1.4652,1.0,0.0,1
2002-05-31T09:00:00.000000000Z,1.4568,1.4568,1.4568,1.4568,1.0,0.0,1
2002-06-02T09:00:00.000000000Z,1.4563,1.4563,1.4563,1.4563,1.0,0.0,1
2002-06-03T09:00:00.000000000Z,1.4634,1.4634,1.4634,1.4634,1.0,0.0,1
2002-06-04T09:00:00.000000000Z,1.4588,1.4588,1.4588,1.4588,1.0,0.0,1
2002-06-05T09:00:00.000000000Z,1.46,1.46,1.46,1.46,1.0,0.0,1
2002-06-06T09:00:00.000000000Z,1.4608,1.4608,1.4608,1.4608,1.0,0.0,1
2002-06-07T09:00:00.000000000Z,1.4601,1.4601,1.4601,1.4601,1.0,0.0,1
2002-06-09T09:00:00.000000000Z,1.4595,1.4595,1.4595,1.4595,1.0,0.0,1
2002-06-10T09:00:00.000000000Z,1.46055,1.46055,1.46055,1.46055,1.0,0.0,1
2002-06-11T09:00:00.000000000Z,1.47155,1.47155,1.47155,1.47155,1.0,0.0,1
2002-06-12T09:00:00.000000000Z,1.47115,1.47115,1.47115,1.47115,1.0,0.0,1
2002-06-13T09:00:00.000000000Z,1.47235,1.47235,1.47235,1.47235,1.0,0.0,1
2002-06-14T09:00:00.000000000Z,1.4769,1.4769,1.4769,1.4769,1.0,0.0,1
2002-06-16T09:00:00.000000000Z,1.4778,1.4778,1.4778,1.4778,1.0,0.0,1
2002-06-17T09:00:00.000000000Z,1.4798,1.4798,1.4798,1.4798,1.0,0.0,1
2002-06-18T09:00:00.000000000Z,1.4911,1.4911,1.4911,1.4911,1.0,0.0,1
2002-06-19T09:00:00.000000000Z,1.4912,1.4912,1.4912,1.4912,1.0,0.0,1
2002-06-20T09:00:00.000000000Z,1.4986,1.4986,1.4986,1.4986,1.0,0.0,1
2002-06-21T09:00:00.000000000Z,1.4974,1.4974,1.4974,1.4974,1.0,0.0,1
2002-06-21T21:00:00.000000000Z,1.4974,1.4974,1.4974,1.4974,1.0,0.0,1
