time,O,H,L,C,volume,Diff_CO,Growing
2002-05-07T17:00:00.000000000Z,127.92,127.92,127.92,127.92,1.0,0.0,1
2002-05-08T17:00:00.000000000Z,128.92,128.92,128.92,128.92,1.0,0.0,1
2002-05-09T17:00:00.000000000Z,128.38,128.38,128.38,128.38,1.0,0.0,1
2002-05-10T17:00:00.000000000Z,127.63,127.63,127.63,127.63,1.0,0.0,1
2002-05-10T21:00:00.000000000Z,127.62,127.62,127.62,127.62,1.0,0.0,1
2002-05-13T17:00:00.000000000Z,127.86,127.86,127.86,127.86,1.0,0.0,1
2002-05-14T17:00:00.000000000Z,128.54,128.54,128.54,128.54,1.0,0.0,1
2002-05-15T17:00:00.000000000Z,127.61,127.61,127.61,127.61,1.0,0.0,1
2002-05-16T17:00:00.000000000Z,128.06,128.06,128.06,128.06,1.0,0.0,1
2002-05-17T17:00:00.000000000Z,125.93,125.93,125.93,125.93,1.0,0.0,1
2002-05-19T17:00:00.000000000Z,125.94,125.94,125.94,125.94,1.0,0.0,1
2002-05-20T17:00:00.000000000Z,125.4,125.4,125.4,125.4,1.0,0.0,1
2002-05-21T17:00:00.000000000Z,124.17,124.17,124.17,124.17,1.0,0.0,1
2002-05-22T17:00:00.000000000Z,124.22,124.22,124.22,124.22,1.0,0.0,1
2002-05-23T17:00:00.000000000Z,124.95,124.95,124.95,124.95,1.0,0.0,1
2002-05-24T17:00:00.000000000Z,124.72,124.72,124.72,124.72,1.0,0.0,1
2002-05-24T21:00:00.000000000Z,124.85,124.85,124.85,124.85,1.0,0.0,1
2002-05-27T17:00:00.000000000Z,124.755,124.755,124.755,124.755,1.0,0.0,1
2002-05-28T17:00:00.000000000Z,124.58,124.58,124.58,124.58,1.0,0.0,1
2002-05-29T17:00:00.000000000Z,124.45,124.45,124.45,124.45,1.0,0.0,1
2002-05-30T17:00:00.000000000Z,123.4,123.4,123.4,123.4,1.0,0.0,1
2002-05-31T17:00:00.000000000Z,124.2,124.2,124.2,124.2,1.0,0.0,1
2002-06-02T17:00:00.000000000Z,124.25,124.25,124.25,124.25,1.0,0.0,1
2002-06-03T17:00:00.000000000Z,123.61,123.61,123.61,123.61,1.0,0.0,1
2002-06-04T17:00:00.000000000Z,124.14,124.14,124.14,124.14,1.0,0.0,1
2002-06-05T17:00:00.000000000Z,124.4,124.4,124.4,124.4,1.0,0.0,1
2002-06-06T17:00:00.000000000Z,124.09,124.09,124.09,124.09,1.0,0.0,1
2002-06-07T17:00:00.000000000Z,124.38,124.38,124.38,124.38,1.0,0.0,1
2002-06-09T17:00:00.000000000Z,124.41,124.41,124.41,124.41,1.0,0.0,1
2002-06-10T17:00:00.000000000Z,124.74,124.74,124.74,124.74,1.0,0.0,1
2002-06-11T17:00:00.000000000Z,125.28,125.28,125.28,125.28,1.0,0.0,1
2002-06-12T17:00:00.000000000Z,125.7,125.7,125.7,125.7,1.0,0.0,1
2002-06-13T17:00:00.000000000Z,124.89,124.89,124.89,124.89,1.0,0.0,1
2002-06-14T17:00:00.000000000Z,124.15,124.15,124.15,124.15,1.0,0.0,1
2002-06-16T13:00:00.000000000Z,124.09,124.09,124.09,124.09,1.0,0.0,1
2002-06-17T17:00:00.000000000Z,124.35,124.35,124.35,124.35,1.0,0.0,1
2002-06-18T17:00:00.000000000Z,124.37,124.37,124.37,124.37,1.0,0.0,1
2002-06-19T17:00:00.000000000Z,123.92,123.92,123.92,123.92,1.0,0.0,1
2002-06-20T17:00:00.000000000Z,123.48,123.48,123.48,123.48,1.0,0.0,1
2002-06-21T17:00:00.000000000Z,121.39,121.39,121.39,121.39,1.0,0.0,1
2002-06-23T17:00:00.000000000Z,121.39,121.39,121.39,121.39,1.0,0.0,1
2002-06-24T17:00:00.000000000Z,121.875,121.875,121.875,121.875,1.0,0.0,1
2002-06-25T17:00:00.000000000Z,121.35,121.35,121.35,121.35,1.0,0.0,1
2002-06-26T17:00:00.000000000Z,120.05,120.05,120.05,120.05,1.0,0.0,1
2002-06-27T17:00:00.000000000Z,119.56,119.56,119.56,119.56,1.0,0.0,1
2002-06-28T17:00:00.000000000Z,119.48,119.48,119.48,119.48,1.0,0.0,1
2002-06-30T17:00:00.000000000Z,119.61,119.61,119.61,119.61,1.0,0.0,1
2002-07-01T17:00:00.000000000Z,119.66,119.66,119.66,119.66,1.0,0.0,1
2002-07-02T17:00:00.000000000Z,119.91,119.91,119.91,119.91,1.0,0.0,1
2002-07-03T17:00:00.000000000Z,119.8,119.8,119.8,119.8,1.0,0.0,1
2002-07-04T17:00:00.000000000Z,119.97,119.97,119.97,119.97,1.0,0.0,1
2002-07-05T17:00:00.000000000Z,120.39,120.39,120.39,120.39,1.0,0.0,1
2002-07-07T17:00:00.000000000Z,120.05,120.05,120.05,120.05,1.0,0.0,1
2002-07-08T17:00:00.000000000Z,118.39,118.39,118.39,118.39,1.0,0.0,1
2002-07-09T17:00:00.000000000Z,118.035,118.035,118.035,118.035,1.0,0.0,1
2002-07-10T17:00:00.000000000Z,117.655,117.655,117.655,117.655,1.0,0.0,1
2002-07-11T17:00:00.000000000Z,116.955,116.955,116.955,116.955,1.0,0.0,1
2002-07-12T17:00:00.000000000Z,116.85,116.85,116.85,116.85,1.0,0.0,1
2002-07-14T17:00:00.000000000Z,116.88,116.88,116.88,116.88,1.0,0.0,1
2002-07-15T17:00:00.000000000Z,116.385,116.385,116.385,116.385,1.0,0.0,1
2002-07-16T17:00:00.000000000Z,115.945,115.945,115.945,115.945,1.0,0.0,1
2002-07-17T17:00:00.000000000Z,116.325,116.325,116.325,116.325,1.0,0.0,1
2002-07-18T17:00:00.000000000Z,116.58,116.58,116.58,116.58,1.0,0.0,1
2002-07-19T17:00:00.000000000Z,115.88,115.88,115.88,115.88,1.0,0.0,1
