,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,TypeBroker,BrokerName,DR,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime
4818,2021-11-02 09:31:09.825000,2021-11-02 09:31:09.908000,2021-11-02 09:31:10.408122,83.0,500.122,583.122,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4819,2021-11-02 09:31:09.918100,2021-11-02 09:31:10.001100,2021-11-02 09:31:10.454991,83.0,453.891,536.891,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4820,2021-11-02 09:31:10.012000,2021-11-02 09:31:10.095000,2021-11-02 09:31:10.501863,83.0,406.863,489.863,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4821,2021-11-02 09:31:10.122000,2021-11-02 09:31:10.205000,2021-11-02 09:31:10.564357,83.0,359.357,442.357,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4822,2021-11-02 09:31:10.215000,2021-11-02 09:31:10.298000,2021-11-02 09:31:10.611229,83.0,313.229,396.229,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4823,2021-11-02 09:31:10.325000,2021-11-02 09:31:10.408000,2021-11-02 09:31:10.642477,83.0,234.477,317.477,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4824,2021-11-02 09:31:10.418000,2021-11-02 09:31:10.501000,2021-11-02 09:31:10.689348,83.0,188.348,271.348,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4825,2021-11-02 09:31:10.512000,2021-11-02 09:31:10.595000,2021-11-02 09:31:10.736217,83.0,141.217,224.217,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4826,2021-11-02 09:31:10.621000,2021-11-02 09:31:10.704000,2021-11-02 09:31:10.783087,83.0,79.087,162.087,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4827,2021-11-02 09:31:10.715000,2021-11-02 09:31:10.798000,2021-11-02 09:31:10.814353,83.0,16.353,99.353,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4828,2021-11-02 09:31:06.699000,2021-11-02 09:31:06.699000,2021-11-02 09:31:10.861227,0.0,4162.227,4162.227,1.15913,1.15929,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,0.0,0.0,0,0.00016,118.3157894736842,200.0
4829,2021-11-02 09:31:07.892000,2021-11-02 09:31:07.892000,2021-11-02 09:31:10.892453,0.0,3000.453,3000.453,1.15917,1.15927,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,-1.999999999990898e-05,1.0000000000065512e-05,0,0.00011,200.0,200.0
4830,2021-11-02 09:31:07.892000,2021-11-02 09:31:07.892000,2021-11-02 09:31:10.939324,0.0,3047.324,3047.324,1.15913,1.15929,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,0.0,0.0,0,0.00016,118.3157894736842,200.0
4831,2021-11-02 09:31:08.033000,2021-11-02 09:31:08.033000,2021-11-02 09:31:10.970572,0.0,2937.572,2937.572,1.15918,1.15928,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.00011,200.0,200.0
4832,2021-11-02 09:31:08.017000,2021-11-02 09:31:08.017000,2021-11-02 09:31:11.017442,0.0,3000.442,3000.442,1.15916,1.15932,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,2.999999999997449e-05,2.999999999997449e-05,1,0.00016,118.3157894736842,200.0
4833,2021-11-02 09:31:09.111000,2021-11-02 09:31:09.111000,2021-11-02 09:31:11.064321,0.0,1953.321,1953.321,1.15917,1.15929,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,9.999999999843467e-06,-1.0000000000065512e-05,0,0.00011,200.0,200.0
4834,2021-11-02 09:31:08.673000,2021-11-02 09:31:08.673000,2021-11-02 09:31:11.173680,0.0,2500.68,2500.68,1.15916,1.15932,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,0.0,0.0,0,0.00016,118.3157894736842,200.0
4835,2021-11-02 09:31:09.220000,2021-11-02 09:31:09.220000,2021-11-02 09:31:11.408033,0.0,2188.033,2188.033,1.15916,1.15929,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,0.0,-1.0000000000065512e-05,0,0.00011,200.0,200.0
4836,2021-11-02 09:31:09.673000,2021-11-02 09:31:09.673000,2021-11-02 09:31:11.454905,0.0,1781.905,1781.905,1.15916,1.15932,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,0.0,0.0,0,0.00016,118.3157894736842,200.0
4837,2021-11-02 09:31:09.345000,2021-11-02 09:31:09.345000,2021-11-02 09:31:11.517400,0.0,2172.4,2172.4,1.15916,1.15928,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,-9.999999999843467e-06,0.0,0,0.00011,200.0,200.0
4838,2021-11-02 09:31:09.861000,2021-11-02 09:31:09.861000,2021-11-02 09:31:11.595517,0.0,1734.517,1734.517,1.15911,1.15927,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,-4.999999999988347e-05,-4.999999999988347e-05,-1,0.00016,118.3157894736842,200.0
4839,2021-11-02 09:31:09.501000,2021-11-02 09:31:09.501000,2021-11-02 09:31:11.642389,0.0,2141.389,2141.389,1.15915,1.15927,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,200.0,200.0
4840,2021-11-02 09:31:10.673000,2021-11-02 09:31:10.673000,2021-11-02 09:31:11.689259,0.0,1016.259,1016.259,1.15911,1.15927,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,0.0,0.0,0,0.00016,118.3157894736842,200.0
4841,2021-11-02 09:31:09.767000,2021-11-02 09:31:09.767000,2021-11-02 09:31:11.736132,0.0,1969.132,1969.132,1.15915,1.15926,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,-1.0000000000065512e-05,0.0,0,0.00011,200.0,200.0
4842,2021-11-02 09:31:11.673000,2021-11-02 09:31:11.673000,2021-11-02 09:31:11.783002,0.0,110.002,110.002,1.15911,1.15927,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,240,EURUSD,0.0,0.0,0,0.00016,118.3157894736842,200.0
4843,2021-11-02 09:31:10.048000,2021-11-02 09:31:10.048000,2021-11-02 09:31:11.829875,0.0,1781.875,1781.875,1.15915,1.15927,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,1.0000000000065512e-05,0.0,0,0.00011,200.0,200.0
4844,2021-11-02 09:31:11.408000,2021-11-02 09:31:11.408000,2021-11-02 09:31:11.861121,0.0,453.121,453.121,1.15915,1.15926,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,-1.0000000000065512e-05,0.0,0,0.00011,200.0,200.0
4845,2021-11-02 09:31:11.439000,2021-11-02 09:31:11.439000,2021-11-02 09:31:11.907991,0.0,468.991,468.991,1.15914,1.15926,,Forex Capital Markets,,MT4,ZMQ,240,EURUSD,0.0,-9.999999999843467e-06,0,0.00011,200.0,200.0
4846,2021-11-02 09:31:10.825000,2021-11-02 09:31:10.908000,2021-11-02 09:31:11.954863,83.0,1046.863,1129.863,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4847,2021-11-02 09:31:10.918100,2021-11-02 09:31:11.001100,2021-11-02 09:31:11.986110,83.0,985.01,1068.01,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
